Year,Month,BrCode,BrName,Zone,PrCode,PrName,Qty,SaleAmount (ExVat)
2024,7,1042,UD TOWN UDON,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,7,1044,BANGNA,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,7,1046,SUKHUMVIT 11,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,7,1047,LASALLE,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,7,1048,LITTLE WALK PATTAYA,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,7,1049,LUNGSUAN,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,7,1050,BUKIS PHUKET,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,7,1051,CHIC REPUBLIC,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,7,1052,LITTLE WALKLAT-KRABANG,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,7,1053,VILLA KRUNGTHEP-KRITHA,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,7,1054,VILLA GAYSORN AMARIN,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,7,1055,VILLA NANG LINCHI,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,7,1056,HOMEPRO CHERNGTALAY,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,7,1057,KAMALA PHUKET,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,7,1000,SUKHUMVIT 33,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1003,NICHADA,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1005,SUKHUMVIT 49,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1006,PLOENCHIT,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1007,SILOM,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1011,THONGLOR,City,0253349,KOON แป้งนวล 200G,1.,55.15
2024,7,1014,AREE,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1015,PATTAYA,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1016,HUAHIN,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1017,CHAENG WATTHANA,Residential,0253349,KOON แป้งนวล 200G,1.,55.15
2024,7,1019,RATCHAYOTHIN,City,0253349,KOON แป้งนวล 200G,1.,55.15
2024,7,1020,RATCHAPRUEK,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1021,PHUKET,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1022,KASET-NAWAMIN,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1023,PARADISE,Residential,0253349,KOON แป้งนวล 200G,3.,165.44
2024,7,1024,SAMMAKORN,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1026,SENA,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1030,K-VILLAGE,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1032,LAGUNA PHUKET,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1033,PESEO-RAM,Residential,0253349,KOON แป้งนวล 200G,1.,55.15
2024,7,1034,PESEO-LAT,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1036,RAMA3,Residential,0253349,KOON แป้งนวล 200G,3.,165.44
2024,7,1038,PESEO KAN,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1039,BOAT LAGOON,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1040,INDEX HUAHIN,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1041,THE CIRCLE,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1042,UD TOWN UDON,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1044,BANGNA,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1046,SUKHUMVIT 11,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1047,LASALLE,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1048,LITTLE WALK PATTAYA,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1049,LUNGSUAN,City,0253349,KOON แป้งนวล 200G,1.,55.15
2024,7,1050,BUKIS PHUKET,Provincial,0253349,KOON แป้งนวล 200G,1.,55.15
2024,7,1051,CHIC REPUBLIC,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1052,LITTLE WALKLAT-KRABANG,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1053,VILLA KRUNGTHEP-KRITHA,Residential,0253349,KOON แป้งนวล 200G,1.,55.15
2024,7,1054,VILLA GAYSORN AMARIN,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1055,VILLA NANG LINCHI,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1056,HOMEPRO CHERNGTALAY,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1057,KAMALA PHUKET,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,7,1000,SUKHUMVIT 33,City,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,7,1003,NICHADA,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,3.,221.52
2024,7,1005,SUKHUMVIT 49,City,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,7,1006,PLOENCHIT,City,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,7,1007,SILOM,City,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,7,1011,THONGLOR,City,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,7,1014,AREE,City,0253351,KOON แป้งวาราบิโมจิ 200G,3.,221.52
2024,7,1015,PATTAYA,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,7,1016,HUAHIN,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,2.,147.67
2024,7,1017,CHAENG WATTHANA,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,7,1019,RATCHAYOTHIN,City,0253351,KOON แป้งวาราบิโมจิ 200G,2.,147.68
2024,7,1020,RATCHAPRUEK,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,7,1021,PHUKET,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,7,1022,KASET-NAWAMIN,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,7,1023,PARADISE,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,2.,147.68
2024,7,1024,SAMMAKORN,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,7,1026,SENA,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,7,1030,K-VILLAGE,City,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,7,1032,LAGUNA PHUKET,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,7,1033,PESEO-RAM,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,7,1034,PESEO-LAT,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,3.,221.51
2024,7,1036,RAMA3,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,7,1038,PESEO KAN,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,7,1039,BOAT LAGOON,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,7,1040,INDEX HUAHIN,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,7,1041,THE CIRCLE,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,7,1042,UD TOWN UDON,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,7,1044,BANGNA,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,7,1046,SUKHUMVIT 11,City,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,7,1047,LASALLE,City,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,7,1048,LITTLE WALK PATTAYA,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,4.,295.35
2024,7,1049,LUNGSUAN,City,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,7,1050,BUKIS PHUKET,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,7,1051,CHIC REPUBLIC,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,7,1052,LITTLE WALKLAT-KRABANG,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,7,1053,VILLA KRUNGTHEP-KRITHA,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,2.,147.68
2024,7,1054,VILLA GAYSORN AMARIN,City,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,7,1055,VILLA NANG LINCHI,City,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,7,1056,HOMEPRO CHERNGTALAY,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,7,1057,KAMALA PHUKET,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,7,1003,NICHADA,Residential,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),2.,147.68
2024,7,1005,SUKHUMVIT 49,City,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),.,0.00
2024,7,1011,THONGLOR,City,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),5.,369.17
2024,7,1023,PARADISE,Residential,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),.,0.00
2024,7,1024,SAMMAKORN,Residential,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),1.,73.84
2024,7,1030,K-VILLAGE,City,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),.,0.00
2024,7,1036,RAMA3,Residential,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),.,0.00
2024,7,1040,INDEX HUAHIN,Provincial,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),1.,73.84
2024,7,1047,LASALLE,City,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),.,0.00
2024,7,1048,LITTLE WALK PATTAYA,Provincial,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),.,0.00
2024,7,1053,VILLA KRUNGTHEP-KRITHA,Residential,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),2.,147.68
2024,8,1000,SUKHUMVIT 33,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,8,1003,NICHADA,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,8,1005,SUKHUMVIT 49,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,8,1006,PLOENCHIT,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,8,1007,SILOM,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,8,1011,THONGLOR,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,8,1014,AREE,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,4.,968.24
2024,8,1015,PATTAYA,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,8,1016,HUAHIN,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,8,1017,CHAENG WATTHANA,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,8,1019,RATCHAYOTHIN,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,8,1020,RATCHAPRUEK,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,8,1021,PHUKET,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,8,1022,KASET-NAWAMIN,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,8,1023,PARADISE,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,8,1024,SAMMAKORN,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,8,1026,SENA,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,8,1030,K-VILLAGE,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,8,1032,LAGUNA PHUKET,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,3.,726.18
2024,8,1033,PESEO-RAM,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,8,1036,RAMA3,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,8,1038,PESEO KAN,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,8,1039,BOAT LAGOON,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,8,1040,INDEX HUAHIN,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,8,1041,THE CIRCLE,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,8,1042,UD TOWN UDON,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,8,1044,BANGNA,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,8,1046,SUKHUMVIT 11,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,8,1047,LASALLE,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,8,1048,LITTLE WALK PATTAYA,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,8,1049,LUNGSUAN,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,8,1050,BUKIS PHUKET,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,8,1051,CHIC REPUBLIC,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,8,1052,LITTLE WALKLAT-KRABANG,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,8,1053,VILLA KRUNGTHEP-KRITHA,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,8,1054,VILLA GAYSORN AMARIN,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,8,1055,VILLA NANG LINCHI,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,8,1056,HOMEPRO CHERNGTALAY,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,8,1057,KAMALA PHUKET,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,8,1000,SUKHUMVIT 33,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,8,1003,NICHADA,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,8,1005,SUKHUMVIT 49,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,8,1006,PLOENCHIT,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,8,1007,SILOM,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,8,1011,THONGLOR,City,0253349,KOON แป้งนวล 200G,1.,55.15
2024,8,1014,AREE,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,8,1015,PATTAYA,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,8,1016,HUAHIN,Provincial,0253349,KOON แป้งนวล 200G,1.,55.15
2024,8,1017,CHAENG WATTHANA,Residential,0253349,KOON แป้งนวล 200G,1.,55.15
2024,8,1019,RATCHAYOTHIN,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,8,1020,RATCHAPRUEK,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,8,1021,PHUKET,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,8,1022,KASET-NAWAMIN,Residential,0253349,KOON แป้งนวล 200G,1.,55.15
2024,8,1023,PARADISE,Residential,0253349,KOON แป้งนวล 200G,1.,55.15
2024,8,1024,SAMMAKORN,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,8,1026,SENA,Residential,0253349,KOON แป้งนวล 200G,1.,55.15
2024,8,1030,K-VILLAGE,City,0253349,KOON แป้งนวล 200G,1.,55.15
2024,8,1032,LAGUNA PHUKET,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,8,1033,PESEO-RAM,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,8,1034,PESEO-LAT,Residential,0253349,KOON แป้งนวล 200G,1.,55.15
2024,8,1036,RAMA3,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,8,1038,PESEO KAN,Provincial,0253349,KOON แป้งนวล 200G,1.,55.15
2024,8,1039,BOAT LAGOON,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,8,1040,INDEX HUAHIN,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,8,1041,THE CIRCLE,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,8,1042,UD TOWN UDON,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,8,1044,BANGNA,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,8,1046,SUKHUMVIT 11,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,8,1047,LASALLE,City,0253349,KOON แป้งนวล 200G,1.,55.15
2024,8,1048,LITTLE WALK PATTAYA,Provincial,0253349,KOON แป้งนวล 200G,1.,55.15
2024,8,1049,LUNGSUAN,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,8,1050,BUKIS PHUKET,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,8,1051,CHIC REPUBLIC,Residential,0253349,KOON แป้งนวล 200G,1.,55.15
2024,8,1052,LITTLE WALKLAT-KRABANG,Residential,0253349,KOON แป้งนวล 200G,1.,55.15
2024,8,1053,VILLA KRUNGTHEP-KRITHA,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,8,1054,VILLA GAYSORN AMARIN,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,8,1055,VILLA NANG LINCHI,City,0253349,KOON แป้งนวล 200G,.,0.00
2024,8,1056,HOMEPRO CHERNGTALAY,Residential,0253349,KOON แป้งนวล 200G,.,0.00
2024,8,1057,KAMALA PHUKET,Provincial,0253349,KOON แป้งนวล 200G,.,0.00
2024,8,1000,SUKHUMVIT 33,City,0253351,KOON แป้งวาราบิโมจิ 200G,2.,147.68
2024,8,1003,NICHADA,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,8,1005,SUKHUMVIT 49,City,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,8,1006,PLOENCHIT,City,0253351,KOON แป้งวาราบิโมจิ 200G,3.,221.51
2024,8,1007,SILOM,City,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,8,1011,THONGLOR,City,0253351,KOON แป้งวาราบิโมจิ 200G,2.,147.67
2024,8,1014,AREE,City,0253351,KOON แป้งวาราบิโมจิ 200G,10.,738.39
2024,8,1015,PATTAYA,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,8,1016,HUAHIN,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,8,1017,CHAENG WATTHANA,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,2.,147.68
2024,8,1019,RATCHAYOTHIN,City,0253351,KOON แป้งวาราบิโมจิ 200G,5.,369.19
2024,8,1020,RATCHAPRUEK,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,8,1021,PHUKET,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,8,1022,KASET-NAWAMIN,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,2.,147.68
2024,8,1023,PARADISE,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,8,1024,SAMMAKORN,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,3.,221.52
2024,8,1026,SENA,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,4.,295.36
2024,8,1030,K-VILLAGE,City,0253351,KOON แป้งวาราบิโมจิ 200G,2.,147.67
2024,8,1032,LAGUNA PHUKET,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,8,1033,PESEO-RAM,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,2.,147.68
2024,8,1034,PESEO-LAT,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,8,1036,RAMA3,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,8,1038,PESEO KAN,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,8,1039,BOAT LAGOON,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,8,1040,INDEX HUAHIN,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,2.,147.68
2024,8,1041,THE CIRCLE,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,8,1042,UD TOWN UDON,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,8,1044,BANGNA,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,2.,147.68
2024,8,1046,SUKHUMVIT 11,City,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,8,1047,LASALLE,City,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,8,1048,LITTLE WALK PATTAYA,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,8,1049,LUNGSUAN,City,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,8,1050,BUKIS PHUKET,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,2.,147.68
2024,8,1051,CHIC REPUBLIC,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,1.,73.84
2024,8,1052,LITTLE WALKLAT-KRABANG,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,8,1053,VILLA KRUNGTHEP-KRITHA,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,3.,221.52
2024,8,1054,VILLA GAYSORN AMARIN,City,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,8,1055,VILLA NANG LINCHI,City,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,8,1056,HOMEPRO CHERNGTALAY,Residential,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,8,1057,KAMALA PHUKET,Provincial,0253351,KOON แป้งวาราบิโมจิ 200G,.,0.00
2024,8,1003,NICHADA,Residential,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),1.,73.84
2024,8,1005,SUKHUMVIT 49,City,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),.,0.00
2024,8,1011,THONGLOR,City,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),.,0.00
2024,8,1023,PARADISE,Residential,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),.,0.00
2024,8,1024,SAMMAKORN,Residential,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),3.,221.51
2024,8,1030,K-VILLAGE,City,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),.,0.00
2024,8,1036,RAMA3,Residential,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),.,0.00
2024,8,1040,INDEX HUAHIN,Provincial,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),1.,73.84
2024,8,1047,LASALLE,City,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),.,0.00
2024,8,1048,LITTLE WALK PATTAYA,Provincial,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),1.,73.84
2024,8,1053,VILLA KRUNGTHEP-KRITHA,Residential,0257443,ผงถั่วเหลืองคั่วบด (คินาโกะ),5.,369.19
2024,9,1000,SUKHUMVIT 33,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1003,NICHADA,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1005,SUKHUMVIT 49,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1006,PLOENCHIT,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1007,SILOM,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1011,THONGLOR,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,9,1014,AREE,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,9,1015,PATTAYA,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1016,HUAHIN,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1017,CHAENG WATTHANA,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1019,RATCHAYOTHIN,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,2.,484.12
2024,9,1020,RATCHAPRUEK,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1021,PHUKET,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1022,KASET-NAWAMIN,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1023,PARADISE,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1024,SAMMAKORN,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,9,1026,SENA,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1030,K-VILLAGE,City,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,2.,484.12
2024,9,1032,LAGUNA PHUKET,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1033,PESEO-RAM,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1036,RAMA3,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1038,PESEO KAN,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1039,BOAT LAGOON,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1040,INDEX HUAHIN,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1041,THE CIRCLE,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
2024,9,1042,UD TOWN UDON,Provincial,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,1.,242.06
2024,9,1044,BANGNA,Residential,0253348,KOON แป้งไดฟูกุสำเร็จรูป 800G,.,0.00
